"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"977",2023-04-01,"XBB.1.5.15",1,5.26,5.59,"XBB"
"978",2023-04-01,"XBB.1.5.28",1,5.26,5.59,"XBB"
"979",2023-04-01,"XBB.1.5.31",1,5.26,5.59,"XBB"
"980",2023-04-01,"XBB.1.5.32",1,5.26,5.59,"XBB"
"981",2023-04-01,"XBB.1.5.33",1,5.26,5.59,"XBB"
"982",2023-04-01,"XBB.1.5.49",1,5.26,5.59,"XBB"
"983",2023-04-02,"BA.5.2.1",1,5.26,NA,"BA.5"
"984",2023-04-02,"BQ.1.1.32",1,5.26,NA,"BA.5"
"985",2023-04-02,"CH.1.1",1,5.26,4.7,"BA.2"
"986",2023-04-02,"CH.1.1.25",1,5.26,NA,"BA.2"
"987",2023-04-02,"EU.1.1.1",1,5.26,NA,"Other"
"988",2023-04-02,"FL.5",1,5.26,4.96,"Other"
"989",2023-04-02,"XBB.1.5.1",1,5.26,4.7,"XBB"
"990",2023-04-02,"XBB.1.5.11",1,5.26,4.7,"XBB"
"991",2023-04-02,"XBB.1.5.12",1,5.26,5.02,"XBB"
"992",2023-04-02,"XBB.1.5.15",1,5.26,4.7,"XBB"
"993",2023-04-02,"XBB.1.5.28",1,5.26,4.9,"XBB"
"994",2023-04-02,"XBB.1.5.31",1,5.26,4.84,"XBB"
"995",2023-04-02,"XBB.1.5.32",1,5.26,NA,"XBB"
"996",2023-04-02,"XBB.1.5.33",1,5.26,4.96,"XBB"
"997",2023-04-02,"XBB.1.5.49",1,5.26,5.02,"XBB"
"998",2023-05-05,"BQ.1",1,5.26,4.79,"BA.5"
"999",2023-05-05,"FD.1.1",1,5.26,4.79,"Other"
"1000",2023-05-05,"FE.1",1,5.26,4.79,"Other"
"1001",2023-05-05,"FE.1.2",1,5.26,6.24,"Other"
"1002",2023-05-05,"FK.1",1,5.26,4.79,"Other"
"1003",2023-05-05,"XBB.1.16",1,5.26,6.24,"XBB"
"1004",2023-05-05,"XBB.1.16.1",1,5.26,4.79,"XBB"
"1005",2023-05-05,"XBB.1.16.2",1,5.26,6.38,"XBB"
"1006",2023-05-05,"XBB.1.5.1",1,5.26,4.79,"XBB"
"1007",2023-05-05,"XBB.1.5.15",1,5.26,4.79,"XBB"
"1008",2023-05-05,"XBB.1.5.28",1,5.26,4.79,"XBB"
"1009",2023-05-05,"XBB.1.5.4",1,5.26,4.79,"XBB"
"1010",2023-05-05,"XBB.1.5.43",1,5.26,4.79,"XBB"
"1011",2023-05-05,"XBB.1.5.59",1,5.26,4.79,"XBB"
"1012",2023-05-05,"XBB.1.5.68",1,5.26,4.79,"XBB"
"1013",2023-05-05,"XBB.2.3.10",1,5.26,4.79,"XBB"
"1014",2023-05-05,"XBB.2.3.11",1,5.26,4.79,"XBB"
"1015",2023-07-13,"EG.5.1",1,5.26,5.36,"Other"
"1016",2023-07-13,"FK.1.1",1,5.26,5.36,"Other"
"1017",2023-07-13,"FL.1",1,5.26,5.36,"Other"
"1018",2023-07-13,"FL.2",1,5.26,5.36,"Other"
"1019",2023-07-13,"FU.1",1,5.26,5.36,"Other"
"1020",2023-07-13,"GE.1",1,5.26,5.36,"Other"
"1021",2023-07-13,"XBB.1.11.1",1,5.26,5.36,"XBB"
"1022",2023-07-13,"XBB.1.16",1,5.26,5.36,"XBB"
"1023",2023-07-13,"XBB.1.16.1",1,5.26,7.12,"XBB"
"1024",2023-07-13,"XBB.1.16.6",1,5.26,5.36,"XBB"
"1025",2023-07-13,"XBB.1.5",1,5.26,5.36,"XBB"
"1026",2023-07-13,"XBB.1.5 (marker override)",1,5.26,5.36,"XBB"
"1027",2023-07-13,"XBB.1.5.10",1,5.26,5.36,"XBB"
"1028",2023-07-13,"XBB.1.5.37",1,5.26,5.36,"XBB"
"1029",2023-07-13,"XBB.1.5.48",1,5.26,5.36,"XBB"
"1030",2023-07-13,"XBB.1.9.1",1,5.26,5.36,"XBB"
"1031",2023-07-13,"XBB.2.3.3",1,5.26,5.36,"XBB"
"1032",2023-07-14,"EG.5.1",1,5.26,5.36,"Other"
"1033",2023-07-14,"FK.1.1",1,5.26,5.36,"Other"
"1034",2023-07-14,"FL.1",1,5.26,5.36,"Other"
"1035",2023-07-14,"FL.2",1,5.26,5.36,"Other"
"1036",2023-07-14,"FU.1",1,5.26,5.36,"Other"
"1037",2023-07-14,"GE.1",1,5.26,5.36,"Other"
"1038",2023-07-14,"XBB.1.11.1",1,5.26,5.36,"XBB"
"1039",2023-07-14,"XBB.1.16",1,5.26,5.36,"XBB"
"1040",2023-07-14,"XBB.1.16.6",1,5.26,5.36,"XBB"
"1041",2023-07-14,"XBB.1.5",1,5.26,5.36,"XBB"
"1042",2023-07-14,"XBB.1.5 (marker override)",1,5.26,5.36,"XBB"
"1043",2023-07-14,"XBB.1.5.10",1,5.26,5.36,"XBB"
"1044",2023-07-14,"XBB.1.5.37",1,5.26,5.36,"XBB"
"1045",2023-07-14,"XBB.1.5.48",1,5.26,5.36,"XBB"
"1046",2023-07-14,"XBB.1.5.5",1,5.26,7.12,"XBB"
"1047",2023-07-14,"XBB.1.9.1",1,5.26,5.36,"XBB"
"1048",2023-07-14,"XBB.2.3.3",1,5.26,5.36,"XBB"
"1049",2023-07-22,"EG.1",1,5.26,5.46,"Other"
"1050",2023-07-22,"FE.1.1",1,5.26,5.46,"Other"
"1051",2023-07-22,"FE.1.2",1,5.26,5.46,"Other"
"1052",2023-07-22,"FL.1",1,5.26,5.46,"Other"
"1053",2023-07-22,"FL.5",1,5.26,5.46,"Other"
"1054",2023-07-22,"GE.1",1,5.26,5.46,"Other"
"1055",2023-07-22,"XBB.1.16",1,5.26,5.46,"XBB"
"1056",2023-07-22,"XBB.1.16.1",1,5.26,5.46,"XBB"
"1057",2023-07-22,"XBB.1.16.6",1,5.26,5.46,"XBB"
"1058",2023-07-22,"XBB.1.5",1,5.26,5.46,"XBB"
"1059",2023-07-22,"XBB.1.5.10",1,5.26,5.46,"XBB"
"1060",2023-07-22,"XBB.1.5.14",1,5.26,5.46,"XBB"
"1061",2023-07-22,"XBB.1.5.55",1,5.26,5.46,"XBB"
"1062",2023-07-22,"XBB.1.5.59",1,5.26,5.46,"XBB"
"1063",2023-07-22,"XBB.1.9.2",1,5.26,5.46,"XBB"
"1064",2023-07-22,"XBB.2.3",1,5.26,5.46,"XBB"
"1065",2023-07-22,"XBB.2.3.3",1,5.26,5.46,"XBB"
"1066",2023-01-29,"BQ.1.1",3,5.17,2.82,"BA.5"
"1067",2023-02-03,"BQ.1.1.18",3,5.08,2.8,"BA.5"
"1068",2023-02-22,"XBB.1.5.13",2,5,3.18,"XBB"
"1069",2023-02-22,"XBB.1.5.15",2,5,3.18,"XBB"
"1070",2023-03-13,"XBB.1.9.1",2,5,4.16,"XBB"
"1071",2023-03-29,"BA.5.2.1",1,5,4.78,"BA.5"
"1072",2023-03-29,"BQ.1.1.32",1,5,4.78,"BA.5"
"1073",2023-03-29,"CH.1.1",1,5,4.78,"BA.2"
"1074",2023-03-29,"CH.1.1.25",1,5,4.78,"BA.2"
"1075",2023-03-29,"EU.1.1.1",1,5,4.78,"Other"
"1076",2023-03-29,"FL.5",1,5,4.78,"Other"
"1077",2023-03-29,"XBB.1.5.1",1,5,4.78,"XBB"
"1078",2023-03-29,"XBB.1.5.11",1,5,4.78,"XBB"
"1079",2023-03-29,"XBB.1.5.12",1,5,4.78,"XBB"
"1080",2023-03-29,"XBB.1.5.15",1,5,4.78,"XBB"
"1081",2023-03-29,"XBB.1.5.28",1,5,4.78,"XBB"
"1082",2023-03-29,"XBB.1.5.31",1,5,6.23,"XBB"
"1083",2023-03-29,"XBB.1.5.32",1,5,4.78,"XBB"
"1084",2023-03-29,"XBB.1.5.33",1,5,4.78,"XBB"
"1085",2023-03-29,"XBB.1.5.49",1,5,4.78,"XBB"
"1086",2023-03-30,"BA.5.2.1",1,5,5.42,"BA.5"
"1087",2023-03-30,"BQ.1.1.32",1,5,5.42,"BA.5"
"1088",2023-03-30,"CH.1.1",1,5,5.42,"BA.2"
"1089",2023-03-30,"CH.1.1.25",1,5,5.42,"BA.2"
"1090",2023-03-30,"EU.1.1.1",1,5,5.42,"Other"
"1091",2023-03-30,"FL.5",1,5,5.42,"Other"
"1092",2023-03-30,"XBB.1.5.1",1,5,5.42,"XBB"
"1093",2023-03-30,"XBB.1.5.11",1,5,5.42,"XBB"
"1094",2023-03-30,"XBB.1.5.12",1,5,5.42,"XBB"
"1095",2023-03-30,"XBB.1.5.15",1,5,5.42,"XBB"
"1096",2023-03-30,"XBB.1.5.28",1,5,5.42,"XBB"
"1097",2023-03-30,"XBB.1.5.31",1,5,5.42,"XBB"
"1098",2023-03-30,"XBB.1.5.32",1,5,5.42,"XBB"
"1099",2023-03-30,"XBB.1.5.33",1,5,5.42,"XBB"
"1100",2023-03-30,"XBB.1.5.49",1,5,5.42,"XBB"
"1101",2023-04-18,"BQ.1.1",1,5,4.7,"BA.5"
"1102",2023-04-18,"EZ.1",1,5,4.7,"Other"
"1103",2023-04-18,"FE.1.1",1,5,4.7,"Other"
"1104",2023-04-18,"FL.3.1",1,5,4.7,"Other"
"1105",2023-04-18,"XBB.1.16",1,5,4.7,"XBB"
"1106",2023-04-18,"XBB.1.16.1",1,5,4.7,"XBB"
"1107",2023-04-18,"XBB.1.5.1",1,5,4.7,"XBB"
"1108",2023-04-18,"XBB.1.5.10",1,5,4.7,"XBB"
"1109",2023-04-18,"XBB.1.5.12",1,5,4.7,"XBB"
"1110",2023-04-18,"XBB.1.5.15",1,5,4.7,"XBB"
"1111",2023-04-18,"XBB.1.5.16",1,5,4.7,"XBB"
"1112",2023-04-18,"XBB.1.5.19",1,5,4.7,"XBB"
"1113",2023-04-18,"XBB.1.5.20",1,5,4.7,"XBB"
"1114",2023-04-18,"XBB.1.5.33",1,5,4.7,"XBB"
"1115",2023-04-18,"XBB.1.5.4",1,5,4.7,"XBB"
"1116",2023-04-18,"XBB.1.5.46",1,5,4.7,"XBB"
"1117",2023-04-18,"XBB.1.5.49",1,5,4.7,"XBB"
"1118",2023-04-28,"BA.2.10.1",1,5,4.78,"BA.2"
"1119",2023-04-28,"BQ.1.1.10",1,5,6.45,"BA.5"
"1120",2023-04-28,"FD.2",1,5,4.78,"Other"
"1121",2023-04-28,"FE.1.2",1,5,4.78,"Other"
"1122",2023-04-28,"FU.1",1,5,4.78,"Other"
"1123",2023-04-28,"XBB.1.16.2",1,5,4.78,"XBB"
"1124",2023-04-28,"XBB.1.5",1,5,10.58,"XBB"
"1125",2023-04-28,"XBB.1.5.1",1,5,4.78,"XBB"
"1126",2023-04-28,"XBB.1.5.13",1,5,4.78,"XBB"
"1127",2023-04-28,"XBB.1.5.27",1,5,4.78,"XBB"
"1128",2023-04-28,"XBB.1.5.28",1,5,4.78,"XBB"
"1129",2023-04-28,"XBB.1.5.35",1,5,4.78,"XBB"
"1130",2023-04-28,"XBB.1.5.44",1,5,4.78,"XBB"
"1131",2023-04-28,"XBB.1.5.51",1,5,4.78,"XBB"
"1132",2023-04-28,"XBB.1.5.68",1,5,4.78,"XBB"
"1133",2023-04-28,"XBB.1.9.1",1,5,4.78,"XBB"
"1134",2023-04-28,"XBB.1.9.2",1,5,4.78,"XBB"
"1135",2023-04-28,"XBB.2.3.3",1,5,4.78,"XBB"
"1136",2023-04-29,"BA.2.10.1",1,5,NA,"BA.2"
"1137",2023-04-29,"FD.2",1,5,NA,"Other"
"1138",2023-04-29,"FE.1.2",1,5,4.92,"Other"
"1139",2023-04-29,"FU.1",1,5,4.57,"Other"
"1140",2023-04-29,"XBB.1.16",1,5,8.17,"XBB"
"1141",2023-04-29,"XBB.1.16.2",1,5,4.92,"XBB"
"1142",2023-04-29,"XBB.1.5",1,5,6.51,"XBB"
"1143",2023-04-29,"XBB.1.5.1",1,5,6.51,"XBB"
"1144",2023-04-29,"XBB.1.5.13",1,5,4.67,"XBB"
"1145",2023-04-29,"XBB.1.5.27",1,5,NA,"XBB"
"1146",2023-04-29,"XBB.1.5.28",1,5,4.92,"XBB"
"1147",2023-04-29,"XBB.1.5.35",1,5,NA,"XBB"
"1148",2023-04-29,"XBB.1.5.44",1,5,NA,"XBB"
"1149",2023-04-29,"XBB.1.5.51",1,5,NA,"XBB"
"1150",2023-04-29,"XBB.1.5.68",1,5,4.92,"XBB"
"1151",2023-04-29,"XBB.1.9.1",1,5,4.57,"XBB"
"1152",2023-04-29,"XBB.1.9.2",1,5,4.57,"XBB"
"1153",2023-04-29,"XBB.2.3.3",1,5,5,"XBB"
"1154",2023-05-02,"BQ.1",1,5,4.92,"BA.5"
"1155",2023-05-02,"FD.1.1",1,5,4.92,"Other"
"1156",2023-05-02,"FE.1",1,5,4.92,"Other"
"1157",2023-05-02,"FE.1.2",1,5,4.92,"Other"
"1158",2023-05-02,"FK.1",1,5,4.92,"Other"
"1159",2023-05-02,"XBB.1.16",1,5,6.51,"XBB"
"1160",2023-05-02,"XBB.1.16.1",1,5,4.92,"XBB"
"1161",2023-05-02,"XBB.1.16.2",1,5,4.92,"XBB"
"1162",2023-05-02,"XBB.1.5.1",1,5,6.51,"XBB"
"1163",2023-05-02,"XBB.1.5.15",1,5,4.92,"XBB"
"1164",2023-05-02,"XBB.1.5.28",1,5,4.92,"XBB"
"1165",2023-05-02,"XBB.1.5.4",1,5,4.92,"XBB"
"1166",2023-05-02,"XBB.1.5.43",1,5,4.92,"XBB"
"1167",2023-05-02,"XBB.1.5.59",1,5,4.92,"XBB"
"1168",2023-05-02,"XBB.1.5.68",1,5,4.92,"XBB"
"1169",2023-05-02,"XBB.2.3.10",1,5,6.59,"XBB"
"1170",2023-05-02,"XBB.2.3.11",1,5,4.92,"XBB"
"1171",2023-05-03,"BQ.1",1,5,4.78,"BA.5"
"1172",2023-05-03,"FD.1.1",1,5,4.78,"Other"
"1173",2023-05-03,"FE.1",1,5,4.78,"Other"
"1174",2023-05-03,"FE.1.2",1,5,6.23,"Other"
"1175",2023-05-03,"FK.1",1,5,4.78,"Other"
"1176",2023-05-03,"XBB.1.16",1,5,6.23,"XBB"
"1177",2023-05-03,"XBB.1.16.1",1,5,4.78,"XBB"
"1178",2023-05-03,"XBB.1.16.2",1,5,4.78,"XBB"
"1179",2023-05-03,"XBB.1.5.1",1,5,4.78,"XBB"
"1180",2023-05-03,"XBB.1.5.15",1,5,4.78,"XBB"
"1181",2023-05-03,"XBB.1.5.28",1,5,4.78,"XBB"
"1182",2023-05-03,"XBB.1.5.4",1,5,4.78,"XBB"
"1183",2023-05-03,"XBB.1.5.43",1,5,4.78,"XBB"
"1184",2023-05-03,"XBB.1.5.59",1,5,4.78,"XBB"
"1185",2023-05-03,"XBB.1.5.68",1,5,4.78,"XBB"
"1186",2023-05-03,"XBB.2.3.11",1,5,4.78,"XBB"
"1187",2023-05-15,"BA.5.2",1,5,4.45,"BA.5"
"1188",2023-05-15,"EG.1",1,5,NA,"Other"
"1189",2023-05-15,"FD.4",1,5,4.23,"Other"
"1190",2023-05-15,"FE.1",1,5,4.45,"Other"
"1191",2023-05-15,"FE.1.2",1,5,4.45,"Other"
"1192",2023-05-15,"FL.1.1",1,5,4.45,"Other"
"1193",2023-05-15,"FL.10",1,5,NA,"Other"
"1194",2023-05-15,"FL.3",1,5,NA,"Other"
"1195",2023-05-15,"XBB.1.16",1,5,7.35,"XBB"
"1196",2023-05-15,"XBB.1.16.1",1,5,4.45,"XBB"
"1197",2023-05-15,"XBB.1.22.1",1,5,NA,"XBB"
"1198",2023-05-15,"XBB.1.5",1,5,5.9,"XBB"
"1199",2023-05-15,"XBB.1.5.1",1,5,4.45,"XBB"
"1200",2023-05-15,"XBB.1.5.17",1,5,4.7,"XBB"
"1201",2023-05-15,"XBB.1.5.24",1,5,NA,"XBB"
"1202",2023-05-15,"XBB.1.5.49",1,5,4.45,"XBB"
"1203",2023-05-15,"XBB.1.9.1",1,5,4.45,"XBB"
"1204",2023-05-15,"XBB.1.9.2",1,5,4.45,"XBB"
"1205",2023-05-15,"XBB.2.3.10",1,5,4.45,"XBB"
"1206",2023-05-15,"XBB.2.3.3",1,5,4.78,"XBB"
"1207",2022-12-28,"BQ.1",3,4.92,2.76,"BA.5"
"1208",2023-01-04,"BQ.1.1",5,4.9,2.66,"BA.5"
"1209",2023-03-01,"XBB.1.5.1",2,4.76,3.56,"XBB"
"1210",2023-04-06,"BA.5.2",1,4.76,4.96,"BA.5"
"1211",2023-04-06,"BQ.1.1",1,4.76,4.96,"BA.5"
"1212",2023-04-06,"BQ.1.1.10",1,4.76,4.96,"BA.5"
"1213",2023-04-06,"CH.1.1",1,4.76,4.96,"BA.2"
"1214",2023-04-06,"FL.3.1",1,4.76,4.96,"Other"
"1215",2023-04-06,"XBB.1.16.1",1,4.76,4.96,"XBB"
"1216",2023-04-06,"XBB.1.5.1",1,4.76,4.96,"XBB"
"1217",2023-04-06,"XBB.1.5.11",1,4.76,4.96,"XBB"
"1218",2023-04-06,"XBB.1.5.13",1,4.76,4.96,"XBB"
"1219",2023-04-06,"XBB.1.5.15",1,4.76,4.96,"XBB"
"1220",2023-04-06,"XBB.1.5.17",1,4.76,4.96,"XBB"
"1221",2023-04-06,"XBB.1.5.18",1,4.76,4.96,"XBB"
"1222",2023-04-06,"XBB.1.5.2",1,4.76,4.96,"XBB"
"1223",2023-04-06,"XBB.1.5.30",1,4.76,4.96,"XBB"
"1224",2023-04-06,"XBB.1.5.5",1,4.76,4.96,"XBB"
"1225",2023-04-16,"BQ.1.1",1,4.76,4.62,"BA.5"
"1226",2023-04-16,"FK.1.2",1,4.76,NA,"Other"
"1227",2023-04-16,"FL.3.1",1,4.76,4.62,"Other"
"1228",2023-04-16,"FL.5",1,4.76,4.96,"Other"
"1229",2023-04-16,"FU.1",1,4.76,4.49,"Other"
"1230",2023-04-16,"XBB.1.16",1,4.76,4.62,"XBB"
"1231",2023-04-16,"XBB.1.16.1",1,4.76,4.62,"XBB"
"1232",2023-04-16,"XBB.1.17.1",1,4.76,NA,"XBB"
"1233",2023-04-16,"XBB.1.5.1",1,4.76,4.62,"XBB"
"1234",2023-04-16,"XBB.1.5.17",1,4.76,4.77,"XBB"
"1235",2023-04-16,"XBB.1.5.2",1,4.76,NA,"XBB"
"1236",2023-04-16,"XBB.1.5.30",1,4.76,4.18,"XBB"
"1237",2023-04-16,"XBB.1.5.33",1,4.76,4.62,"XBB"
"1238",2023-04-16,"XBB.1.5.4",1,4.76,4.62,"XBB"
"1239",2023-04-16,"XBB.1.5.52",1,4.76,4.18,"XBB"
"1240",2023-04-16,"XBB.1.5.64",1,4.76,NA,"XBB"
"1241",2023-04-16,"XBB.1.9.1",1,4.76,6.01,"XBB"
"1242",2023-04-16,"XBB.1.9.2",1,4.76,4.49,"XBB"
"1243",2023-04-21,"BQ.1.1",1,4.76,4.55,"BA.5"
"1244",2023-04-21,"EZ.1",1,4.76,4.55,"Other"
"1245",2023-04-21,"FE.1.1",1,4.76,4.55,"Other"
"1246",2023-04-21,"FL.3.1",1,4.76,4.55,"Other"
"1247",2023-04-21,"XBB.1.16.1",1,4.76,4.55,"XBB"
"1248",2023-04-21,"XBB.1.5.1",1,4.76,4.55,"XBB"
"1249",2023-04-21,"XBB.1.5.10",1,4.76,4.55,"XBB"
"1250",2023-04-21,"XBB.1.5.12",1,4.76,4.55,"XBB"
"1251",2023-04-21,"XBB.1.5.15",1,4.76,4.55,"XBB"
"1252",2023-04-21,"XBB.1.5.16",1,4.76,4.55,"XBB"
"1253",2023-04-21,"XBB.1.5.19",1,4.76,4.55,"XBB"
"1254",2023-04-21,"XBB.1.5.20",1,4.76,4.55,"XBB"
"1255",2023-04-21,"XBB.1.5.33",1,4.76,4.55,"XBB"
"1256",2023-04-21,"XBB.1.5.4",1,4.76,4.55,"XBB"
"1257",2023-04-21,"XBB.1.5.46",1,4.76,4.55,"XBB"
"1258",2023-04-21,"XBB.1.5.49",1,4.76,4.55,"XBB"
"1259",2023-04-25,"BA.2.10.1",1,4.76,4.37,"BA.2"
"1260",2023-04-25,"BQ.1.1.10",1,4.76,4.37,"BA.5"
"1261",2023-04-25,"FD.2",1,4.76,4.37,"Other"
"1262",2023-04-25,"FE.1.2",1,4.76,7.14,"Other"
"1263",2023-04-25,"FU.1",1,4.76,4.37,"Other"
"1264",2023-04-25,"XBB.1.16",1,4.76,4.37,"XBB"
"1265",2023-04-25,"XBB.1.16.2",1,4.76,4.37,"XBB"
"1266",2023-04-25,"XBB.1.5.1",1,4.76,4.37,"XBB"
"1267",2023-04-25,"XBB.1.5.13",1,4.76,4.37,"XBB"
"1268",2023-04-25,"XBB.1.5.27",1,4.76,4.37,"XBB"
"1269",2023-04-25,"XBB.1.5.28",1,4.76,4.37,"XBB"
"1270",2023-04-25,"XBB.1.5.35",1,4.76,4.37,"XBB"
"1271",2023-04-25,"XBB.1.5.44",1,4.76,4.37,"XBB"
"1272",2023-04-25,"XBB.1.5.51",1,4.76,4.37,"XBB"
"1273",2023-04-25,"XBB.1.5.68",1,4.76,4.37,"XBB"
"1274",2023-04-25,"XBB.1.9.1",1,4.76,4.37,"XBB"
"1275",2023-04-25,"XBB.1.9.2",1,4.76,4.37,"XBB"
"1276",2023-04-25,"XBB.2.3.3",1,4.76,4.37,"XBB"
"1277",2023-05-01,"BQ.1",1,4.76,4.29,"BA.5"
"1278",2023-05-01,"FD.1.1",1,4.76,NA,"Other"
"1279",2023-05-01,"FE.1",1,4.76,NA,"Other"
"1280",2023-05-01,"FE.1.2",1,4.76,4.92,"Other"
"1281",2023-05-01,"FK.1",1,4.76,NA,"Other"
"1282",2023-05-01,"XBB.1.16.1",1,4.76,5.11,"XBB"
"1283",2023-05-01,"XBB.1.16.2",1,4.76,4.92,"XBB"
"1284",2023-05-01,"XBB.1.5.15",1,4.76,5.11,"XBB"
"1285",2023-05-01,"XBB.1.5.28",1,4.76,4.92,"XBB"
"1286",2023-05-01,"XBB.1.5.4",1,4.76,5.11,"XBB"
"1287",2023-05-01,"XBB.1.5.43",1,4.76,NA,"XBB"
"1288",2023-05-01,"XBB.1.5.59",1,4.76,NA,"XBB"
"1289",2023-05-01,"XBB.1.5.68",1,4.76,4.92,"XBB"
"1290",2023-05-01,"XBB.2.3.10",1,4.76,NA,"XBB"
"1291",2023-05-01,"XBB.2.3.11",1,4.76,NA,"XBB"
"1292",2023-05-06,"BQ.1",1,4.76,5.19,"BA.5"
"1293",2023-05-06,"FD.1.1",1,4.76,5.19,"Other"
"1294",2023-05-06,"FE.1",1,4.76,5.19,"Other"
"1295",2023-05-06,"FE.1.2",1,4.76,5.19,"Other"
"1296",2023-05-06,"FK.1",1,4.76,5.19,"Other"
"1297",2023-05-06,"XBB.1.16",1,4.76,5.19,"XBB"
"1298",2023-05-06,"XBB.1.16.1",1,4.76,5.19,"XBB"
"1299",2023-05-06,"XBB.1.5.1",1,4.76,5.19,"XBB"
"1300",2023-05-06,"XBB.1.5.15",1,4.76,5.19,"XBB"
"1301",2023-05-06,"XBB.1.5.28",1,4.76,5.19,"XBB"
"1302",2023-05-06,"XBB.1.5.4",1,4.76,5.19,"XBB"
"1303",2023-05-06,"XBB.1.5.43",1,4.76,5.19,"XBB"
"1304",2023-05-06,"XBB.1.5.59",1,4.76,5.19,"XBB"
"1305",2023-05-06,"XBB.1.5.68",1,4.76,5.19,"XBB"
"1306",2023-05-06,"XBB.2.3.10",1,4.76,5.19,"XBB"
"1307",2023-05-06,"XBB.2.3.11",1,4.76,5.19,"XBB"
"1308",2023-05-18,"BA.5.2",1,4.76,4.55,"BA.5"
"1309",2023-05-18,"EG.1",1,4.76,4.55,"Other"
"1310",2023-05-18,"FD.4",1,4.76,4.55,"Other"
"1311",2023-05-18,"FE.1",1,4.76,4.55,"Other"
"1312",2023-05-18,"FE.1.2",1,4.76,4.55,"Other"
"1313",2023-05-18,"FL.1.1",1,4.76,4.55,"Other"
"1314",2023-05-18,"FL.10",1,4.76,4.55,"Other"
"1315",2023-05-18,"FL.3",1,4.76,4.55,"Other"
"1316",2023-05-18,"XBB.1.16",1,4.76,4.55,"XBB"
"1317",2023-05-18,"XBB.1.16.1",1,4.76,4.55,"XBB"
"1318",2023-05-18,"XBB.1.22.1",1,4.76,4.55,"XBB"
"1319",2023-05-18,"XBB.1.5.1",1,4.76,4.55,"XBB"
"1320",2023-05-18,"XBB.1.5.17",1,4.76,4.55,"XBB"
"1321",2023-05-18,"XBB.1.5.24",1,4.76,4.55,"XBB"
"1322",2023-05-18,"XBB.1.5.49",1,4.76,4.55,"XBB"
"1323",2023-05-18,"XBB.1.9.1",1,4.76,4.55,"XBB"
"1324",2023-05-18,"XBB.1.9.2",1,4.76,4.55,"XBB"
"1325",2023-05-18,"XBB.2.3.10",1,4.76,4.55,"XBB"
"1326",2023-05-18,"XBB.2.3.3",1,4.76,4.55,"XBB"
"1327",2023-06-27,"EG.5.1",1,4.76,5.51,"Other"
"1328",2023-06-27,"FL.4",1,4.76,5.51,"Other"
"1329",2023-06-27,"FU.1",1,4.76,5.51,"Other"
"1330",2023-06-27,"GB.1",1,4.76,5.51,"Other"
"1331",2023-06-27,"XBB.1.16",1,4.76,5.51,"XBB"
"1332",2023-06-27,"XBB.1.16.1",1,4.76,5.51,"XBB"
"1333",2023-06-27,"XBB.1.16.6",1,4.76,5.51,"XBB"
"1334",2023-06-27,"XBB.1.22.1",1,4.76,5.51,"XBB"
"1335",2023-06-27,"XBB.1.5",1,4.76,5.51,"XBB"
"1336",2023-06-27,"XBB.1.5.10",1,4.76,5.51,"XBB"
"1337",2023-06-27,"XBB.1.5.59",1,4.76,5.51,"XBB"
"1338",2023-06-27,"XBB.1.9.2",1,4.76,5.51,"XBB"
"1339",2023-06-27,"XBB.2.3",1,4.76,5.51,"XBB"
"1340",2023-06-27,"XBB.2.3.2",1,4.76,5.51,"XBB"
"1341",2023-06-27,"XBB.2.3.4",1,4.76,5.51,"XBB"
"1342",2023-02-27,"CH.1.1.1",2,4.65,3.35,"BA.2"
"1343",2023-03-20,"XBB.1.9.1",2,4.65,3.74,"XBB"
"1344",2023-03-12,"BA.2.10.1",1,4.55,3.98,"BA.2"
"1345",2023-03-12,"BQ.1.1.32",1,4.55,3.43,"BA.5"
"1346",2023-03-12,"BQ.1.1.4",1,4.55,NA,"BA.5"
"1347",2023-03-12,"BQ.1.1.5",1,4.55,NA,"BA.5"
"1348",2023-03-12,"CL.1",1,4.55,NA,"BA.5"
"1349",2023-03-12,"FD.4",1,4.55,3.43,"Other"
"1350",2023-03-12,"XBB.1.5.1",1,4.55,3.43,"XBB"
"1351",2023-03-12,"XBB.1.5.13",1,4.55,3.43,"XBB"
"1352",2023-03-12,"XBB.1.5.15",1,4.55,3.43,"XBB"
"1353",2023-03-12,"XBB.1.5.17",1,4.55,4.5,"XBB"
"1354",2023-03-12,"XBB.1.5.2",1,4.55,3.78,"XBB"
"1355",2023-03-12,"XBB.1.5.28",1,4.55,3.67,"XBB"
"1356",2023-03-12,"XBB.1.5.41",1,4.55,3.43,"XBB"
"1357",2023-03-12,"XBB.1.5.56",1,4.55,NA,"XBB"
"1358",2023-03-12,"XBB.1.5.66",1,4.55,3.37,"XBB"
"1359",2023-03-12,"XBB.1.9.1",1,4.55,4.26,"XBB"
"1360",2023-03-12,"XBB.2",1,4.55,NA,"XBB"
"1361",2023-04-04,"BA.5.2",1,4.55,5.41,"BA.5"
"1362",2023-04-04,"BQ.1.1",1,4.55,4.22,"BA.5"
"1363",2023-04-04,"BQ.1.1.10",1,4.55,4.22,"BA.5"
"1364",2023-04-04,"CH.1.1",1,4.55,4.22,"BA.2"
"1365",2023-04-04,"FL.3.1",1,4.55,4.22,"Other"
