"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"380",2023-06-12,"EG.5.1",1,5.88,5.38,"EG.5"
"381",2023-06-12,"FL.1",1,5.88,5.38,"FL.1"
"382",2023-06-12,"XBB.1.4",1,5.88,5.38,"XBB.1"
"383",2023-06-12,"XBB.1.5.10",1,5.88,6.27,"XBB.1"
"384",2023-06-12,"XBB.1.5.11",1,5.88,NA,"XBB.1"
"385",2023-06-12,"XBB.1.5.52",1,5.88,NA,"XBB.1"
"386",2023-06-12,"XBB.1.5.59",1,5.88,7.46,"XBB.1"
"387",2023-06-12,"XBB.1.9.1",1,5.88,5.38,"XBB.1"
"388",2023-06-12,"XBB.2.3",1,5.88,NA,"XBB.2"
"389",2023-06-12,"XBB.2.3.10",1,5.88,5.38,"XBB.2"
"390",2023-06-12,"XBB.2.3.2",1,5.88,6.27,"XBB.2"
"391",2023-06-26,"EG.5.1",1,5.88,5.63,"EG.5"
"392",2023-06-26,"FL.4",1,5.88,NA,"FL.4"
"393",2023-06-26,"FU.1",1,5.88,5.77,"FU.1"
"394",2023-06-26,"GB.1",1,5.88,5.63,"GB.1"
"395",2023-06-26,"XBB.1.16",1,5.88,6.21,"XBB.1"
"396",2023-06-26,"XBB.1.16.1",1,5.88,4.88,"XBB.1"
"397",2023-06-26,"XBB.1.16.6",1,5.88,NA,"XBB.1"
"398",2023-06-26,"XBB.1.22.1",1,5.88,5.63,"XBB.1"
"399",2023-06-26,"XBB.1.5",1,5.88,5.63,"XBB.1"
"400",2023-06-26,"XBB.1.5.10",1,5.88,5.63,"XBB.1"
"401",2023-06-26,"XBB.1.5.55",1,5.88,NA,"XBB.1"
"402",2023-06-26,"XBB.1.5.59",1,5.88,7.71,"XBB.1"
"403",2023-06-26,"XBB.1.9.1",1,5.88,10.39,"XBB.1"
"404",2023-06-26,"XBB.1.9.2",1,5.88,4.88,"XBB.1"
"405",2023-06-26,"XBB.2.3",1,5.88,5.63,"XBB.2"
"406",2023-06-26,"XBB.2.3.2",1,5.88,5.93,"XBB.2"
"407",2023-06-26,"XBB.2.3.4",1,5.88,NA,"XBB.2"
"408",2023-06-28,"EG.5.1",1,5.88,5.4,"EG.5"
"409",2023-06-28,"FL.4",1,5.88,5.4,"FL.4"
"410",2023-06-28,"FU.1",1,5.88,5.4,"FU.1"
"411",2023-06-28,"GB.1",1,5.88,5.4,"GB.1"
"412",2023-06-28,"XBB.1.16",1,5.88,5.4,"XBB.1"
"413",2023-06-28,"XBB.1.16.1",1,5.88,5.4,"XBB.1"
"414",2023-06-28,"XBB.1.16.6",1,5.88,5.4,"XBB.1"
"415",2023-06-28,"XBB.1.22.1",1,5.88,5.4,"XBB.1"
"416",2023-06-28,"XBB.1.5",1,5.88,5.4,"XBB.1"
"417",2023-06-28,"XBB.1.5.10",1,5.88,7.25,"XBB.1"
"418",2023-06-28,"XBB.1.5.55",1,5.88,6.99,"XBB.1"
"419",2023-06-28,"XBB.1.5.59",1,5.88,5.4,"XBB.1"
"420",2023-06-28,"XBB.1.9.1",1,5.88,10.16,"XBB.1"
"421",2023-06-28,"XBB.1.9.2",1,5.88,5.4,"XBB.1"
"422",2023-06-28,"XBB.2.3",1,5.88,5.4,"XBB.2"
"423",2023-06-28,"XBB.2.3.2",1,5.88,5.4,"XBB.2"
"424",2023-06-28,"XBB.2.3.4",1,5.88,5.4,"XBB.2"
"425",2023-07-01,"EG.5.1",1,5.88,5.77,"EG.5"
"426",2023-07-01,"FL.4",1,5.88,5.77,"FL.4"
"427",2023-07-01,"FU.1",1,5.88,5.77,"FU.1"
"428",2023-07-01,"GB.1",1,5.88,5.77,"GB.1"
"429",2023-07-01,"XBB.1.16",1,5.88,7.62,"XBB.1"
"430",2023-07-01,"XBB.1.16.1",1,5.88,5.77,"XBB.1"
"431",2023-07-01,"XBB.1.16.6",1,5.88,5.77,"XBB.1"
"432",2023-07-01,"XBB.1.22.1",1,5.88,5.77,"XBB.1"
"433",2023-07-01,"XBB.1.5",1,5.88,5.77,"XBB.1"
"434",2023-07-01,"XBB.1.5.10",1,5.88,5.77,"XBB.1"
"435",2023-07-01,"XBB.1.5.55",1,5.88,5.77,"XBB.1"
"436",2023-07-01,"XBB.1.5.59",1,5.88,5.77,"XBB.1"
"437",2023-07-01,"XBB.1.9.1",1,5.88,5.77,"XBB.1"
"438",2023-07-01,"XBB.1.9.2",1,5.88,5.77,"XBB.1"
"439",2023-07-01,"XBB.2.3",1,5.88,5.77,"XBB.2"
"440",2023-07-01,"XBB.2.3.2",1,5.88,5.77,"XBB.2"
"441",2023-07-01,"XBB.2.3.4",1,5.88,5.77,"XBB.2"
"442",2023-07-02,"EG.5.1",1,5.88,6.3,"EG.5"
"443",2023-07-02,"FL.4",1,5.88,6.3,"FL.4"
"444",2023-07-02,"FU.1",1,5.88,5.77,"FU.1"
"445",2023-07-02,"GB.1",1,5.88,NA,"GB.1"
"446",2023-07-02,"XBB.1.16",1,5.88,8.68,"XBB.1"
"447",2023-07-02,"XBB.1.16.1",1,5.88,6.3,"XBB.1"
"448",2023-07-02,"XBB.1.16.6",1,5.88,5.77,"XBB.1"
"449",2023-07-02,"XBB.1.22.1",1,5.88,4.9,"XBB.1"
"450",2023-07-02,"XBB.1.5",1,5.88,6.3,"XBB.1"
"451",2023-07-02,"XBB.1.5.10",1,5.88,6.3,"XBB.1"
"452",2023-07-02,"XBB.1.5.55",1,5.88,5.77,"XBB.1"
"453",2023-07-02,"XBB.1.5.59",1,5.88,6.3,"XBB.1"
"454",2023-07-02,"XBB.1.9.1",1,5.88,6.3,"XBB.1"
"455",2023-07-02,"XBB.1.9.2",1,5.88,6.3,"XBB.1"
"456",2023-07-02,"XBB.2.3",1,5.88,6.3,"XBB.2"
"457",2023-07-02,"XBB.2.3.2",1,5.88,NA,"XBB.2"
"458",2023-07-02,"XBB.2.3.4",1,5.88,NA,"XBB.2"
"459",2023-07-24,"FE.1.1",2,5.88,4.92,"FE.1"
"460",2023-07-24,"XBB.1.16",2,5.88,4.92,"XBB.1"
"461",2023-07-28,"XBB.1.16",2,5.88,4.02,"XBB.1"
"462",2023-07-29,"FY.3",2,5.71,3.96,"FY.3"
"463",2023-07-29,"XBB.1.5",2,5.71,3.96,"XBB.1"
"464",2023-06-29,"EG.5.1",1,5.56,5.67,"EG.5"
"465",2023-06-29,"FL.4",1,5.56,5.67,"FL.4"
"466",2023-06-29,"FU.1",1,5.56,5.67,"FU.1"
"467",2023-06-29,"GB.1",1,5.56,5.67,"GB.1"
"468",2023-06-29,"XBB.1.16",1,5.56,7.52,"XBB.1"
"469",2023-06-29,"XBB.1.16.1",1,5.56,5.67,"XBB.1"
"470",2023-06-29,"XBB.1.16.6",1,5.56,5.67,"XBB.1"
"471",2023-06-29,"XBB.1.22.1",1,5.56,5.67,"XBB.1"
"472",2023-06-29,"XBB.1.5",1,5.56,5.67,"XBB.1"
"473",2023-06-29,"XBB.1.5.55",1,5.56,5.67,"XBB.1"
"474",2023-06-29,"XBB.1.5.59",1,5.56,5.67,"XBB.1"
"475",2023-06-29,"XBB.1.9.1",1,5.56,5.67,"XBB.1"
"476",2023-06-29,"XBB.1.9.2",1,5.56,5.67,"XBB.1"
"477",2023-06-29,"XBB.2.3",1,5.56,5.67,"XBB.2"
"478",2023-06-29,"XBB.2.3.2",1,5.56,5.67,"XBB.2"
"479",2023-06-29,"XBB.2.3.4",1,5.56,5.67,"XBB.2"
"480",2023-06-30,"EG.5.1",1,5.56,5.67,"EG.5"
"481",2023-06-30,"FL.4",1,5.56,5.67,"FL.4"
"482",2023-06-30,"FU.1",1,5.56,5.67,"FU.1"
"483",2023-06-30,"GB.1",1,5.56,5.67,"GB.1"
"484",2023-06-30,"XBB.1.16.1",1,5.56,5.67,"XBB.1"
"485",2023-06-30,"XBB.1.16.6",1,5.56,5.67,"XBB.1"
"486",2023-06-30,"XBB.1.22.1",1,5.56,5.67,"XBB.1"
"487",2023-06-30,"XBB.1.5",1,5.56,5.67,"XBB.1"
"488",2023-06-30,"XBB.1.5.10",1,5.56,7.52,"XBB.1"
"489",2023-06-30,"XBB.1.5.55",1,5.56,5.67,"XBB.1"
"490",2023-06-30,"XBB.1.5.59",1,5.56,5.67,"XBB.1"
"491",2023-06-30,"XBB.1.9.1",1,5.56,5.67,"XBB.1"
"492",2023-06-30,"XBB.1.9.2",1,5.56,5.67,"XBB.1"
"493",2023-06-30,"XBB.2.3",1,5.56,5.67,"XBB.2"
"494",2023-06-30,"XBB.2.3.2",1,5.56,5.67,"XBB.2"
"495",2023-06-30,"XBB.2.3.4",1,5.56,5.67,"XBB.2"
"496",2023-07-10,"EG.5.1",1,5.56,6.27,"EG.5"
"497",2023-07-10,"FK.1.1",1,5.56,NA,"FK.1"
"498",2023-07-10,"FL.1",1,5.56,6.09,"FL.1"
"499",2023-07-10,"FL.2",1,5.56,NA,"FL.2"
"500",2023-07-10,"FU.1",1,5.56,5.67,"FU.1"
"501",2023-07-10,"GE.1",1,5.56,NA,"GE.1"
"502",2023-07-10,"XBB.1.11.1",1,5.56,NA,"XBB.1"
"503",2023-07-10,"XBB.1.16",1,5.56,6.27,"XBB.1"
"504",2023-07-10,"XBB.1.16.1",1,5.56,6.27,"XBB.1"
"505",2023-07-10,"XBB.1.16.6",1,5.56,5.67,"XBB.1"
"506",2023-07-10,"XBB.1.5",1,5.56,6.27,"XBB.1"
"507",2023-07-10,"XBB.1.5 (marker override)",1,5.56,NA,"XBB.1"
"508",2023-07-10,"XBB.1.5.10",1,5.56,6.27,"XBB.1"
"509",2023-07-10,"XBB.1.5.37",1,5.56,5.04,"XBB.1"
"510",2023-07-10,"XBB.1.5.48",1,5.56,NA,"XBB.1"
"511",2023-07-10,"XBB.1.5.5",1,5.56,NA,"XBB.1"
"512",2023-07-10,"XBB.1.9.1",1,5.56,6.27,"XBB.1"
"513",2023-07-10,"XBB.2.3.3",1,5.56,NA,"XBB.2"
"514",2023-07-11,"EG.5.1",1,5.56,5.56,"EG.5"
"515",2023-07-11,"FK.1.1",1,5.56,5.56,"FK.1"
"516",2023-07-11,"FL.1",1,5.56,5.56,"FL.1"
"517",2023-07-11,"FL.2",1,5.56,5.56,"FL.2"
"518",2023-07-11,"FU.1",1,5.56,5.56,"FU.1"
"519",2023-07-11,"GE.1",1,5.56,5.56,"GE.1"
"520",2023-07-11,"XBB.1.11.1",1,5.56,5.56,"XBB.1"
"521",2023-07-11,"XBB.1.16",1,5.56,5.56,"XBB.1"
"522",2023-07-11,"XBB.1.16.1",1,5.56,5.56,"XBB.1"
"523",2023-07-11,"XBB.1.16.6",1,5.56,5.56,"XBB.1"
"524",2023-07-11,"XBB.1.5",1,5.56,5.56,"XBB.1"
"525",2023-07-11,"XBB.1.5 (marker override)",1,5.56,5.56,"XBB.1"
"526",2023-07-11,"XBB.1.5.10",1,5.56,5.56,"XBB.1"
"527",2023-07-11,"XBB.1.5.37",1,5.56,5.56,"XBB.1"
"528",2023-07-11,"XBB.1.5.48",1,5.56,5.56,"XBB.1"
"529",2023-07-11,"XBB.1.5.5",1,5.56,5.56,"XBB.1"
"530",2023-07-11,"XBB.1.9.1",1,5.56,5.56,"XBB.1"
"531",2023-07-11,"XBB.2.3.3",1,5.56,5.56,"XBB.2"
"532",2023-07-12,"EG.5.1",1,5.56,5.46,"EG.5"
"533",2023-07-12,"FK.1.1",1,5.56,5.46,"FK.1"
"534",2023-07-12,"FL.1",1,5.56,5.46,"FL.1"
"535",2023-07-12,"FL.2",1,5.56,5.46,"FL.2"
"536",2023-07-12,"FU.1",1,5.56,5.46,"FU.1"
"537",2023-07-12,"GE.1",1,5.56,5.46,"GE.1"
"538",2023-07-12,"XBB.1.11.1",1,5.56,5.46,"XBB.1"
"539",2023-07-12,"XBB.1.16",1,5.56,5.46,"XBB.1"
"540",2023-07-12,"XBB.1.16.1",1,5.56,5.46,"XBB.1"
"541",2023-07-12,"XBB.1.16.6",1,5.56,5.46,"XBB.1"
"542",2023-07-12,"XBB.1.5",1,5.56,5.46,"XBB.1"
"543",2023-07-12,"XBB.1.5 (marker override)",1,5.56,5.46,"XBB.1"
"544",2023-07-12,"XBB.1.5.10",1,5.56,5.46,"XBB.1"
"545",2023-07-12,"XBB.1.5.37",1,5.56,5.46,"XBB.1"
"546",2023-07-12,"XBB.1.5.48",1,5.56,5.46,"XBB.1"
"547",2023-07-12,"XBB.1.5.5",1,5.56,7.22,"XBB.1"
"548",2023-07-12,"XBB.1.9.1",1,5.56,5.46,"XBB.1"
"549",2023-07-12,"XBB.2.3.3",1,5.56,5.46,"XBB.2"
"550",2023-07-16,"EG.5.1",1,5.56,5.46,"EG.5"
"551",2023-07-16,"FK.1.1",1,5.56,4.59,"FK.1"
"552",2023-07-16,"FL.1",1,5.56,5.46,"FL.1"
"553",2023-07-16,"FL.2",1,5.56,4.59,"FL.2"
"554",2023-07-16,"FU.1",1,5.56,4.59,"FU.1"
"555",2023-07-16,"GE.1",1,5.56,5.46,"GE.1"
"556",2023-07-16,"XBB.1.11.1",1,5.56,NA,"XBB.1"
"557",2023-07-16,"XBB.1.16",1,5.56,5.46,"XBB.1"
"558",2023-07-16,"XBB.1.16.1",1,5.56,7.22,"XBB.1"
"559",2023-07-16,"XBB.1.16.6",1,5.56,5.46,"XBB.1"
"560",2023-07-16,"XBB.1.5",1,5.56,5.46,"XBB.1"
"561",2023-07-16,"XBB.1.5 (marker override)",1,5.56,NA,"XBB.1"
"562",2023-07-16,"XBB.1.5.10",1,5.56,5.46,"XBB.1"
"563",2023-07-16,"XBB.1.5.37",1,5.56,4.84,"XBB.1"
"564",2023-07-16,"XBB.1.5.48",1,5.56,4.59,"XBB.1"
"565",2023-07-16,"XBB.1.5.5",1,5.56,NA,"XBB.1"
"566",2023-07-16,"XBB.1.9.1",1,5.56,4.84,"XBB.1"
"567",2023-07-16,"XBB.2.3.3",1,5.56,5.46,"XBB.2"
"568",2023-07-17,"EG.1",1,5.56,5.04,"EG.1"
"569",2023-07-17,"EG.5.1",1,5.56,5.56,"EG.5"
"570",2023-07-17,"FE.1.1",1,5.56,NA,"FE.1"
"571",2023-07-17,"FE.1.2",1,5.56,NA,"FE.1"
"572",2023-07-17,"FL.1",1,5.56,5.56,"FL.1"
"573",2023-07-17,"FL.5",1,5.56,NA,"FL.5"
"574",2023-07-17,"GE.1",1,5.56,5.56,"GE.1"
"575",2023-07-17,"XBB.1.16",1,5.56,5.56,"XBB.1"
"576",2023-07-17,"XBB.1.16.1",1,5.56,5.56,"XBB.1"
"577",2023-07-17,"XBB.1.16.6",1,5.56,5.56,"XBB.1"
"578",2023-07-17,"XBB.1.5",1,5.56,5.56,"XBB.1"
"579",2023-07-17,"XBB.1.5.10",1,5.56,5.56,"XBB.1"
"580",2023-07-17,"XBB.1.5.14",1,5.56,NA,"XBB.1"
"581",2023-07-17,"XBB.1.5.55",1,5.56,5.67,"XBB.1"
"582",2023-07-17,"XBB.1.5.59",1,5.56,6.27,"XBB.1"
"583",2023-07-17,"XBB.1.9.2",1,5.56,6.27,"XBB.1"
"584",2023-07-17,"XBB.2.3",1,5.56,6.27,"XBB.2"
"585",2023-07-17,"XBB.2.3.3",1,5.56,5.56,"XBB.2"
"586",2023-07-18,"EG.1",1,5.56,5.56,"EG.1"
"587",2023-07-18,"EG.5.1",1,5.56,5.56,"EG.5"
"588",2023-07-18,"FE.1.1",1,5.56,5.56,"FE.1"
"589",2023-07-18,"FE.1.2",1,5.56,5.56,"FE.1"
"590",2023-07-18,"FL.1",1,5.56,5.56,"FL.1"
"591",2023-07-18,"FL.5",1,5.56,5.56,"FL.5"
"592",2023-07-18,"GE.1",1,5.56,5.56,"GE.1"
"593",2023-07-18,"XBB.1.16",1,5.56,5.56,"XBB.1"
"594",2023-07-18,"XBB.1.16.1",1,5.56,5.56,"XBB.1"
"595",2023-07-18,"XBB.1.16.6",1,5.56,5.56,"XBB.1"
"596",2023-07-18,"XBB.1.5",1,5.56,5.56,"XBB.1"
"597",2023-07-18,"XBB.1.5.10",1,5.56,5.56,"XBB.1"
"598",2023-07-18,"XBB.1.5.14",1,5.56,5.56,"XBB.1"
"599",2023-07-18,"XBB.1.5.55",1,5.56,5.56,"XBB.1"
"600",2023-07-18,"XBB.1.5.59",1,5.56,5.56,"XBB.1"
"601",2023-07-18,"XBB.1.9.2",1,5.56,5.56,"XBB.1"
"602",2023-07-18,"XBB.2.3",1,5.56,5.56,"XBB.2"
"603",2023-07-18,"XBB.2.3.3",1,5.56,5.56,"XBB.2"
"604",2023-07-19,"EG.1",1,5.56,5.56,"EG.1"
"605",2023-07-19,"EG.5.1",1,5.56,5.56,"EG.5"
"606",2023-07-19,"FE.1.1",1,5.56,5.56,"FE.1"
"607",2023-07-19,"FE.1.2",1,5.56,5.56,"FE.1"
"608",2023-07-19,"FL.1",1,5.56,5.56,"FL.1"
"609",2023-07-19,"FL.5",1,5.56,5.56,"FL.5"
"610",2023-07-19,"GE.1",1,5.56,5.56,"GE.1"
"611",2023-07-19,"XBB.1.16",1,5.56,5.56,"XBB.1"
"612",2023-07-19,"XBB.1.16.1",1,5.56,5.56,"XBB.1"
"613",2023-07-19,"XBB.1.16.6",1,5.56,5.56,"XBB.1"
"614",2023-07-19,"XBB.1.5",1,5.56,5.56,"XBB.1"
"615",2023-07-19,"XBB.1.5.10",1,5.56,5.56,"XBB.1"
"616",2023-07-19,"XBB.1.5.14",1,5.56,5.56,"XBB.1"
"617",2023-07-19,"XBB.1.5.55",1,5.56,5.56,"XBB.1"
"618",2023-07-19,"XBB.1.5.59",1,5.56,5.56,"XBB.1"
"619",2023-07-19,"XBB.1.9.2",1,5.56,5.56,"XBB.1"
"620",2023-07-19,"XBB.2.3",1,5.56,5.56,"XBB.2"
"621",2023-07-19,"XBB.2.3.3",1,5.56,5.56,"XBB.2"
"622",2023-07-20,"EG.1",1,5.56,5.56,"EG.1"
"623",2023-07-20,"EG.5.1",1,5.56,5.56,"EG.5"
"624",2023-07-20,"FE.1.1",1,5.56,5.56,"FE.1"
"625",2023-07-20,"FE.1.2",1,5.56,5.56,"FE.1"
"626",2023-07-20,"FL.1",1,5.56,5.56,"FL.1"
"627",2023-07-20,"FL.5",1,5.56,5.56,"FL.5"
"628",2023-07-20,"GE.1",1,5.56,5.56,"GE.1"
"629",2023-07-20,"XBB.1.16",1,5.56,5.56,"XBB.1"
"630",2023-07-20,"XBB.1.16.1",1,5.56,5.56,"XBB.1"
"631",2023-07-20,"XBB.1.16.6",1,5.56,5.56,"XBB.1"
"632",2023-07-20,"XBB.1.5",1,5.56,5.56,"XBB.1"
"633",2023-07-20,"XBB.1.5.10",1,5.56,5.56,"XBB.1"
"634",2023-07-20,"XBB.1.5.14",1,5.56,5.56,"XBB.1"
"635",2023-07-20,"XBB.1.5.55",1,5.56,5.56,"XBB.1"
"636",2023-07-20,"XBB.1.5.59",1,5.56,5.56,"XBB.1"
"637",2023-07-20,"XBB.1.9.2",1,5.56,5.56,"XBB.1"
"638",2023-07-20,"XBB.2.3",1,5.56,5.56,"XBB.2"
"639",2023-07-20,"XBB.2.3.3",1,5.56,5.56,"XBB.2"
"640",2023-07-21,"EG.1",1,5.56,5.46,"EG.1"
"641",2023-07-21,"EG.5.1",1,5.56,7.22,"EG.5"
"642",2023-07-21,"FE.1.1",1,5.56,5.46,"FE.1"
"643",2023-07-21,"FE.1.2",1,5.56,5.46,"FE.1"
"644",2023-07-21,"FL.1",1,5.56,5.46,"FL.1"
"645",2023-07-21,"FL.5",1,5.56,5.46,"FL.5"
"646",2023-07-21,"GE.1",1,5.56,5.46,"GE.1"
"647",2023-07-21,"XBB.1.16",1,5.56,5.46,"XBB.1"
"648",2023-07-21,"XBB.1.16.1",1,5.56,5.46,"XBB.1"
"649",2023-07-21,"XBB.1.16.6",1,5.56,5.46,"XBB.1"
"650",2023-07-21,"XBB.1.5",1,5.56,5.46,"XBB.1"
"651",2023-07-21,"XBB.1.5.10",1,5.56,5.46,"XBB.1"
"652",2023-07-21,"XBB.1.5.14",1,5.56,5.46,"XBB.1"
"653",2023-07-21,"XBB.1.5.55",1,5.56,5.46,"XBB.1"
"654",2023-07-21,"XBB.1.5.59",1,5.56,5.46,"XBB.1"
